Age,Gender,Item Purchased,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Shipping Type,Promo Code Used,Previous Purchases,Payment Method
49.0,Female,Backpack,26.96772632820487,Hawaii,S,Brown,Fall,Present,Standard,No,0,Credit Card
29.0,Male,Jacket,34.3670847032577,Maine,M,Brown,Winter,Present,Standard,No,3,Credit Card
18.0,Male,Dress,23.577075762080728,Massachusetts,L,White,Summer,Missing,Standard,No,1,Credit Card
39.0,Female,Shorts,33.42697518255772,South Dakota,M,White,Summer,Missing,Express,No,2,Credit Card
33.0,Female,T-shirt,25.41952329924335,Hawaii,L,Lavender,Summer,Missing,Express,No,18,Credit Card
22.0,Male,Running Shoes,27.014518711321905,Hawaii,L,Pale peach,Spring,Missing,Standard,No,20,Credit Card
23.0,Female,Jacket,18.068249349242517,New York,XL,Brown,Winter,Present,Express,No,6,Credit Card
36.0,Male,Leggings,23.04460835848946,Nevada,L,Aubergine,Winter,Missing,Standard,No,4,Credit Card
33.0,Female,T-shirt,25.03535844128952,Oklahoma,XL,Lavender,Summer,Missing,Standard,No,1,Credit Card
27.0,Male,Backpack,40.61746969593176,Colorado,XL,Pale peach,Fall,Missing,Standard,No,0,Credit Card
54.0,Female,Pajamas,26.17945432728726,Maryland,S,Brown,Fall,Missing,Standard,No,0,Credit Card
37.0,Female,Dress,26.77753289584933,Oregon,S,Lemon yellow,Spring,Present,Standard,No,1,Credit Card
28.0,Male,Scarf,17.93021292427258,Oklahoma,M,Ruby Red,Winter,Present,Standard,No,13,Credit Card
29.0,Male,Handbag,26.82352875649224,Wyoming,M,Periwinkle,Summer,Missing,Standard,No,3,Credit Card
33.0,Male,Boots,29.259045789822498,Wyoming,M,Burnt orange,Winter,Missing,Standard,No,9,Credit Card
38.0,Male,Socks,19.740318087717693,New Jersey,M,Aubergine,Winter,Missing,Standard,No,7,Credit Card
49.0,Female,Backpack,28.492118997051,Missouri,M,Ruby Red,Winter,Missing,Standard,No,0,Credit Card
25.0,Female,Scarf,23.772326166392045,Tennessee,M,Muted mustard yellow,Winter,Missing,Standard,No,4,Credit Card
41.0,Female,Gloves,17.896327212217795,Vermont,M,Mauve,Winter,Missing,Standard,No,2,Credit Card
40.0,Female,Dress,15.996390780074126,Rhode Island,M,Turquoise,Spring,Missing,Standard,No,5,Credit Card
37.0,Non-binary,Running Shoes,36.87675134226281,Arizona,M,Lavender,Summer,Missing,Standard,No,6,Credit Card
30.0,Female,Boots,32.26336015701309,Kentucky,S,Burnt orange,Fall,Missing,Standard,No,1,Credit Card
22.0,Female,Running Shoes,33.76494344290179,Alaska,S,Ruby Red,Fall,Missing,Standard,No,7,Credit Card
19.0,Male,Jacket,32.071456861652926,Maine,M,Terra cotta,Fall,Missing,Standard,No,0,Credit Card
48.0,Male,Pajamas,35.39363899019097,New Mexico,M,Burnt orange,Fall,Present,Standard,No,4,Credit Card
22.0,Female,Boots,28.6090337998459,Georgia,M,Brick red,Winter,Present,Express,No,9,Credit Card
47.0,Male,Hoodie,27.559962431505173,Connecticut,L,Brown,Fall,Present,Standard,No,20,Credit Card
20.0,Male,Sunglasses,22.684046043395405,North Dakota,M,Lemon yellow,Summer,Missing,Standard,No,8,Credit Card
39.0,Male,Backpack,23.129391442051464,West Virginia,M,Ruby Red,Fall,Missing,Standard,No,1,Credit Card
42.0,Female,Running Shoes,32.77138238137624,California,XL,Black,Summer,Missing,Standard,No,9,Credit Card
33.0,Male,Dress,28.632286892594404,Vermont,M,Fuchsia,Summer,Missing,Standard,No,0,Credit Card
25.0,Male,Shorts,26.060733373267425,South Carolina,L,White,Spring,Missing,Standard,No,0,Credit Card
31.0,Female,Running Shoes,22.517249210894548,Montana,M,Turquoise,Summer,Present,Standard,No,1,Credit Card
41.0,Male,Handbag,33.80793598809683,Montana,L,Turquoise,Spring,Present,Standard,No,2,Credit Card
19.0,Male,Socks,27.864322432462927,New Hampshire,M,Brown,Winter,Missing,Standard,No,9,Credit Card
42.0,Male,Gloves,36.38697152693985,Idaho,M,Ruby Red,Fall,Missing,Standard,No,7,Credit Card
48.0,Male,Gloves,37.28531448027549,North Dakota,L,Aubergine,Winter,Missing,Standard,No,3,Credit Card
49.0,Male,Sweater,45.1130662960376,New Mexico,S,Burnt orange,Winter,Missing,Standard,No,3,Credit Card
42.0,Male,T-shirt,28.57439304172492,Michigan,M,Fuchsia,Spring,Missing,Standard,No,3,Credit Card
33.0,Female,Dress,31.276111284040365,Maryland,M,Burnt orange,Fall,Present,Next Day Air,No,8,Credit Card
33.0,Male,Scarf,21.974818475775077,Wisconsin,M,Brown,Winter,Present,Next Day Air,No,6,Credit Card
29.0,Female,Handbag,30.39345810938428,Nebraska,M,Brown,Fall,Missing,Standard,No,2,Credit Card
29.0,Male,Dress,37.53194545353948,Vermont,S,Turquoise,Summer,Missing,Standard,No,5,Credit Card
40.0,Female,Backpack,25.647133437294716,Kansas,M,Brick red,Fall,Missing,Standard,No,14,Credit Card
38.0,Female,Sweater,33.88122968704436,Massachusetts,M,Mauve,Winter,Missing,Standard,No,8,Credit Card
36.0,Female,Boots,23.77031350754968,Alabama,M,Muted mustard yellow,Winter,Missing,Standard,No,2,Credit Card
36.0,Female,Jacket,31.08680193252778,Connecticut,M,Mauve,Fall,Present,Standard,No,9,Credit Card
25.0,Female,Dress,31.5070327555891,New Hampshire,S,Brick red,Spring,Missing,Standard,No,2,Credit Card
45.0,Male,Gloves,30.30890580349199,Michigan,L,Brown,Fall,Missing,Standard,No,5,Credit Card
34.0,Female,Socks,29.711956115859344,Missouri,M,Aubergine,Winter,Present,Standard,No,0,Credit Card
35.0,Male,Sweater,31.920766655809683,Mississippi,M,Aubergine,Fall,Missing,Standard,No,2,Credit Card
33.0,Female,Handbag,36.26869613622151,North Carolina,L,Baby blue,Summer,Missing,Express,No,0,Credit Card
35.0,Female,Dress,32.360080208426005,Nebraska,M,Turquoise,Summer,Present,Standard,No,9,Credit Card
25.0,Male,Jacket,28.87176208237906,Delaware,M,Mauve,Fall,Missing,Next Day Air,No,5,Credit Card
29.0,Male,Pajamas,33.97911869248197,Vermont,S,Aubergine,Fall,Missing,Express,No,10,Credit Card
18.0,Female,Running Shoes,21.88318384627604,Washington,M,Pale peach,Summer,Missing,Standard,No,0,Credit Card
26.0,Male,Socks,19.57643617467069,Colorado,M,Burnt orange,Winter,Missing,Express,No,10,Credit Card
36.0,Female,Pajamas,30.42021238642453,Illinois,XL,Periwinkle,Fall,Missing,Standard,No,17,Credit Card
36.0,Female,Shorts,33.81249968783882,Missouri,L,Lemon yellow,Summer,Present,Standard,No,9,Credit Card
33.0,Male,Running Shoes,34.46695791555127,Colorado,L,Baby blue,Spring,Present,Standard,No,14,Credit Card
31.0,Male,Shorts,30.369080101603515,South Dakota,M,Lavender,Spring,Missing,Standard,No,4,Credit Card
35.0,Female,Sweater,33.23574936001322,South Carolina,M,Muted mustard yellow,Winter,Present,Standard,No,12,Credit Card
33.0,Female,Running Shoes,25.63897831004041,Nebraska,M,Pale peach,Summer,Present,Standard,No,14,Credit Card
36.0,Male,Jacket,30.793497782106723,Arkansas,S,Terra cotta,Fall,Missing,Standard,No,12,Credit Card
25.0,Female,Running Shoes,30.40401550702324,New Mexico,S,White,Summer,Missing,Standard,No,4,Credit Card
32.0,Male,Handbag,27.089560036507123,Ohio,M,Turquoise,Summer,Missing,Standard,No,1,Credit Card
47.0,Female,Socks,32.180842720050535,Mississippi,M,Ruby Red,Winter,Missing,Standard,No,14,Credit Card
21.0,Male,Pajamas,40.17496460583202,Kansas,XL,Brown,Winter,Missing,Standard,No,0,Credit Card
26.0,Male,Shorts,25.674979426307782,Alabama,S,Lavender,Summer,Missing,Express,No,8,Credit Card
55.0,Female,Scarf,33.02803214890658,Nebraska,M,Aubergine,Fall,Missing,Standard,No,1,Credit Card
66.0,Male,Sunglasses,23.32049825306518,California,XL,Ruby Red,Fall,Missing,Standard,No,0,Bank Transfer
19.0,Female,Sunglasses,32.49123356164221,Pennsylvania,L,Burnt orange,Fall,Present,Standard,No,1,Credit Card
46.0,Male,Sweater,24.15592618861912,Alaska,M,Black,Winter,Present,Express,No,7,Credit Card
34.0,Male,Pajamas,21.244430228619382,Wisconsin,M,Burnt orange,Fall,Missing,Standard,No,8,Credit Card
34.0,Female,Backpack,26.295480686229524,Nevada,S,Lavender,Winter,Missing,Standard,No,8,Credit Card
40.0,Male,Sunglasses,34.03838853373348,Wyoming,L,Terra cotta,Fall,Missing,Standard,No,0,Credit Card
20.0,Male,Jacket,33.47400783650785,West Virginia,L,Terra cotta,Winter,Present,Standard,No,2,Credit Card
23.0,Female,Pajamas,24.580930494217363,New York,XL,Ruby Red,Winter,Missing,Standard,No,5,Credit Card
33.0,Male,Leggings,34.56717285418699,Washington,M,Brick red,Fall,Missing,Standard,No,1,Credit Card
30.0,Female,T-shirt,33.7861165341507,Maryland,XL,Pale peach,Summer,Missing,Standard,No,1,Credit Card
34.0,Male,Sunglasses,33.05534823245983,Mississippi,S,Black,Fall,Present,Standard,No,18,Credit Card
33.0,Female,Leggings,36.23326502357638,Hawaii,L,Burnt orange,Winter,Present,Standard,No,20,Credit Card
53.0,Female,Leggings,35.63377856932804,Missouri,L,Aubergine,Winter,Missing,Standard,No,20,Credit Card
26.0,Female,Sweater,33.188807797595885,Virginia,M,Ruby Red,Winter,Present,Express,No,6,Credit Card
20.0,Male,Handbag,34.52401652038328,California,XL,Mauve,Fall,Missing,Standard,No,1,Credit Card
22.0,Female,Socks,24.34705525582904,Tennessee,M,Ruby Red,Fall,Present,Standard,No,8,Credit Card
34.0,Male,Dress,28.691991774355056,Kentucky,S,Periwinkle,Summer,Missing,Standard,No,1,Credit Card
23.0,Male,Pajamas,20.4856226679141,Alaska,L,Mauve,Winter,Present,Standard,No,0,Credit Card
18.0,Male,Leggings,32.45771547767592,Virginia,XL,Muted mustard yellow,Fall,Missing,Express,No,3,Credit Card
32.0,Female,Sunglasses,21.34343030078613,Maine,M,Fuchsia,Summer,Missing,Standard,No,0,Credit Card
24.0,Female,T-shirt,36.19250764989509,Iowa,M,Lavender,Spring,Present,Next Day Air,No,2,Credit Card
24.0,Female,Scarf,40.25205321656846,South Carolina,M,Aubergine,Winter,Missing,Standard,No,10,Credit Card
22.0,Male,Sunglasses,36.268301071651095,Virginia,M,Periwinkle,Spring,Present,Standard,No,7,Credit Card
38.0,Male,Gloves,20.511978835180564,North Carolina,S,Aubergine,Fall,Missing,Standard,No,5,Credit Card
22.0,Male,Shorts,34.12132369265516,Louisiana,M,Lavender,Summer,Missing,Standard,No,20,Credit Card
58.0,Male,Sweater,39.26153854762317,Texas,L,Muted mustard yellow,Fall,Missing,Standard,No,9,Credit Card
32.0,Male,Running Shoes,24.4960758664448,Virginia,L,Brick red,Fall,Missing,Standard,No,0,Credit Card
29.0,Female,Pajamas,35.10988023473595,Idaho,M,Ruby Red,Fall,Present,Standard,No,6,Credit Card
36.0,Male,Running Shoes,25.41253200271335,North Dakota,M,Lemon yellow,Spring,Missing,Express,No,17,Credit Card
25.0,Male,Handbag,36.31385588245071,Rhode Island,L,Baby blue,Summer,Present,Standard,No,12,Credit Card
23.0,Female,Sunglasses,22.027954009744995,Pennsylvania,M,Lavender,Summer,Missing,Standard,No,2,Credit Card
43.0,Female,Shorts,24.402182225120427,Illinois,M,Muted mustard yellow,Summer,Present,Standard,No,9,Credit Card
48.0,Female,Socks,34.80329478413788,South Dakota,M,Muted mustard yellow,Fall,Missing,Next Day Air,No,1,Credit Card
49.0,Male,Sunglasses,25.39126018533215,California,M,Baby blue,Spring,Present,Express,No,5,Credit Card
26.0,Female,Shorts,29.51517001994848,Arizona,L,Fuchsia,Summer,Missing,Standard,No,4,Credit Card
43.0,Non-binary,Hoodie,27.07081579742232,Washington,M,Terra cotta,Winter,Present,Standard,No,20,Credit Card
28.0,Male,Scarf,33.352504869377164,California,L,Brown,Fall,Missing,Standard,No,1,Credit Card
37.0,Female,Scarf,22.57343549318108,Colorado,M,Burnt orange,Winter,Present,Standard,No,0,Credit Card
35.0,Female,T-shirt,33.263762353248225,Ohio,M,White,Summer,Present,Standard,No,5,Credit Card
32.0,Female,Running Shoes,28.83749022263232,Missouri,S,Baby blue,Summer,Missing,Standard,No,1,Credit Card
41.0,Female,Shorts,25.29858685092677,Kansas,S,Fuchsia,Summer,Present,Standard,No,12,Credit Card
47.0,Female,T-shirt,32.10616348193369,Texas,M,White,Spring,Missing,Standard,No,4,Credit Card
48.0,Female,Sweater,26.28762677551835,Maine,M,Black,Winter,Present,Express,No,1,Credit Card
23.0,Female,Pajamas,45.38086719302491,Montana,S,Brick red,Winter,Present,Next Day Air,No,10,Credit Card
20.0,Male,Sweater,29.000262932514374,Tennessee,M,Muted mustard yellow,Winter,Present,Express,No,0,Credit Card
44.0,Female,Gloves,34.684726518576014,New York,M,Black,Winter,Missing,Standard,No,7,Credit Card
40.0,Female,Jacket,32.303363445026896,Oklahoma,L,Lemon yellow,Winter,Missing,Standard,No,0,Credit Card
32.0,Female,Hoodie,31.101355799994625,Wyoming,M,Muted mustard yellow,Fall,Missing,Standard,No,3,Credit Card
52.0,Female,Shorts,38.07059939203559,Nebraska,XL,Baby blue,Summer,Present,Standard,No,11,Credit Card
18.0,Female,Gloves,28.724432285176107,New York,M,Black,Winter,Missing,Standard,No,3,Credit Card
19.0,Female,Sweater,34.93686886665813,Wisconsin,S,Ruby Red,Winter,Present,Standard,No,2,Credit Card
32.0,Male,Sweater,19.53117564385323,South Dakota,L,Periwinkle,Winter,Missing,Standard,No,16,Credit Card
41.0,Male,T-shirt,45.09853399128159,Illinois,M,Turquoise,Spring,Missing,Standard,No,3,Credit Card
32.0,Male,Jeans,23.44203965826418,Oregon,M,Brick red,Fall,Present,Standard,No,10,Credit Card
33.0,Female,Socks,42.14427386693819,Florida,L,Terra cotta,Winter,Missing,Standard,No,1,Credit Card
58.0,Male,Shorts,35.489304346949375,Iowa,S,Lavender,Summer,Missing,Express,No,2,Credit Card
20.0,Female,Sunglasses,22.76724204962314,Illinois,XL,Baby blue,Spring,Missing,Standard,No,1,Credit Card
49.0,Female,Dress,40.837339149236016,Louisiana,M,Brick red,Fall,Present,Next Day Air,No,7,Credit Card
36.0,Male,Running Shoes,34.06412918666185,Arizona,S,Brick red,Fall,Missing,Express,No,20,Credit Card
59.0,Male,Sweater,27.555403720734933,Vermont,M,Brown,Winter,Missing,Standard,No,0,Credit Card
19.0,Male,Scarf,26.376916317852118,Texas,XL,Fuchsia,Winter,Missing,Standard,No,12,Credit Card
25.0,Male,Shorts,36.53891147454765,Oklahoma,L,Lemon yellow,Spring,Present,Express,No,20,Credit Card
28.0,Female,Running Shoes,25.43748028769996,Texas,M,Brick red,Fall,Missing,Next Day Air,No,11,Credit Card
31.0,Male,T-shirt,33.75702431749992,Nebraska,XL,Lemon yellow,Summer,Present,Standard,No,3,Credit Card
28.0,Male,T-shirt,39.97466283210693,Utah,L,Baby blue,Summer,Missing,Standard,No,1,Credit Card
31.0,Male,Leggings,28.87760898724867,New Mexico,M,Black,Fall,Missing,Standard,No,2,Credit Card
33.0,Male,Hoodie,32.792484344030804,Maryland,S,Burnt orange,Winter,Missing,Standard,No,10,Credit Card
26.0,Male,Leggings,29.192891409040925,North Dakota,L,Aubergine,Winter,Missing,Standard,No,8,Credit Card
22.0,Male,Handbag,32.12949820837635,West Virginia,M,Lavender,Fall,Missing,Standard,No,7,Credit Card
41.0,Female,Dress,35.40246362160854,Iowa,L,White,Summer,Present,Standard,No,5,Credit Card
29.0,Female,Pajamas,30.869794898474677,Louisiana,L,Black,Winter,Missing,Standard,No,8,Credit Card
20.0,Female,Dress,32.6887243790267,Colorado,L,White,Summer,Present,Standard,No,20,Credit Card
32.0,Male,Handbag,31.55496260929433,Arizona,M,Mauve,Fall,Present,Standard,No,3,Credit Card
24.0,Female,Shorts,15.122113762533653,Colorado,M,Turquoise,Spring,Missing,Standard,No,2,Credit Card
22.0,Male,Running Shoes,31.791492687158296,Massachusetts,M,Lavender,Summer,Missing,Standard,No,20,Credit Card
23.0,Female,Handbag,23.43049636659993,Alaska,M,Aubergine,Fall,Present,Express,No,20,Credit Card
48.0,Female,Handbag,30.764852746742857,Michigan,S,Turquoise,Summer,Missing,Standard,No,11,Credit Card
22.0,Female,Sweater,30.966126991858143,New Jersey,XL,Terra cotta,Fall,Missing,Standard,No,3,Credit Card
42.0,Male,Socks,24.188052801459143,Maryland,M,Ruby Red,Fall,Present,Standard,No,1,Credit Card
47.0,Female,T-shirt,36.131613074184266,Michigan,M,Pale peach,Summer,Present,Standard,No,0,Credit Card
36.0,Male,Shorts,17.67492911220733,West Virginia,S,Fuchsia,Spring,Present,Standard,No,0,Credit Card
39.0,Male,Scarf,26.57417246622288,Oklahoma,L,Periwinkle,Fall,Missing,Express,No,0,Credit Card
27.0,Female,Gloves,26.93592006047139,Montana,M,Periwinkle,Winter,Missing,Express,No,4,Credit Card
18.0,Male,Running Shoes,25.985447828036627,California,M,Baby blue,Fall,Missing,Standard,No,2,Credit Card
38.0,Female,Gloves,31.521084649557384,New York,L,Brown,Fall,Missing,Standard,No,0,Credit Card
23.0,Male,Running Shoes,19.7677409509696,North Carolina,S,Lemon yellow,Summer,Present,Standard,No,0,Credit Card
50.0,Female,Gloves,23.648943840332723,Minnesota,L,Burnt orange,Winter,Present,Standard,No,3,Credit Card
39.0,Female,Leggings,34.29065445805483,Tennessee,M,Brown,Winter,Present,Standard,No,11,Credit Card
38.0,Female,Sunglasses,28.23853968085062,Florida,L,Lavender,Spring,Present,Standard,No,20,Credit Card
24.0,Female,Hoodie,36.91378078231352,Alaska,S,Aubergine,Winter,Missing,Standard,No,2,Credit Card
23.0,Female,Shorts,40.903372510123056,Maryland,M,Periwinkle,Spring,Missing,Standard,No,1,Credit Card
28.0,Male,Shorts,22.546931345559837,Pennsylvania,XL,Turquoise,Summer,Missing,Standard,No,4,Credit Card
21.0,Male,Hoodie,34.00788576332033,Massachusetts,XL,Terra cotta,Winter,Missing,Standard,No,20,Credit Card
31.0,Female,Backpack,25.790386677578,Nevada,L,Burnt orange,Winter,Missing,Standard,No,9,Credit Card
26.0,Male,Sweater,27.894021216137716,Indiana,L,Ruby Red,Fall,Present,Standard,No,2,Credit Card
56.0,Female,Hoodie,30.216973283335484,Arizona,L,Terra cotta,Winter,Missing,Standard,No,1,Credit Card
43.0,Female,Running Shoes,26.295547580995667,Hawaii,S,White,Spring,Missing,Standard,No,10,Credit Card
27.0,Male,Jacket,15.591736336324058,Connecticut,L,Black,Fall,Present,Standard,No,1,Credit Card
30.0,Male,Sunglasses,27.100295058634508,Minnesota,S,Lavender,Spring,Missing,Standard,No,6,Credit Card
33.0,Male,Running Shoes,22.09037721570403,Idaho,M,Lavender,Summer,Missing,Standard,No,2,Credit Card
34.0,Female,Handbag,23.14624888251126,Arkansas,M,Lemon yellow,Summer,Missing,Standard,No,0,Credit Card
31.0,Male,Sunglasses,23.15832654625796,New Jersey,L,White,Summer,Missing,Standard,No,1,Credit Card
58.0,Male,Sunglasses,29.19164607045077,Maryland,M,Periwinkle,Summer,Present,Next Day Air,No,20,Credit Card
36.0,Female,Shorts,37.69620059918847,Illinois,L,Periwinkle,Summer,Missing,Express,No,20,Credit Card
41.0,Female,Socks,22.40467157837393,Idaho,S,Burnt orange,Winter,Missing,Standard,No,1,Credit Card
63.0,Male,Backpack,34.659491386122475,Maine,XL,Mauve,Fall,Missing,Standard,No,0,Bank Transfer
49.0,Male,T-shirt,30.88155021563946,New Mexico,L,Periwinkle,Summer,Missing,Standard,No,7,Credit Card
20.0,Male,Boots,30.71453734198572,New Hampshire,M,Aubergine,Fall,Present,Standard,No,20,Credit Card
40.0,Male,Sunglasses,27.53343572603285,Connecticut,M,Lavender,Summer,Missing,Standard,No,7,Credit Card
38.0,Non-binary,Handbag,28.399280716694992,Ohio,S,Turquoise,Summer,Present,Standard,No,20,Credit Card
26.0,Male,Socks,26.14617274158208,Illinois,L,Baby blue,Winter,Missing,Express,No,3,Credit Card
32.0,Male,Sunglasses,28.69782816115562,Iowa,S,Brick red,Fall,Missing,Express,No,9,Credit Card
46.0,Male,Jeans,34.56938900864674,New York,L,Brick red,Fall,Missing,Standard,No,3,Credit Card
29.0,Male,Sweater,29.80759020714337,Indiana,M,Brown,Winter,Present,Standard,No,6,Credit Card
33.0,Male,Running Shoes,29.85959232977977,Ohio,L,Lemon yellow,Summer,Present,Standard,No,0,Credit Card
18.0,Male,Running Shoes,30.41419850849528,Iowa,XL,White,Spring,Missing,Standard,No,0,Credit Card
30.0,Female,Pajamas,30.798212224621665,New Jersey,M,Turquoise,Winter,Missing,Standard,No,15,Credit Card
30.0,Male,Running Shoes,29.242763905325635,New York,XL,Lavender,Summer,Present,Express,No,3,Credit Card
27.0,Female,Gloves,41.40343546792713,Iowa,M,Black,Winter,Present,Standard,No,1,Credit Card
27.0,Male,Hoodie,33.4879011652891,Arkansas,M,Muted mustard yellow,Winter,Missing,Standard,No,12,Credit Card
20.0,Female,Sunglasses,29.978609435133865,Washington,XL,White,Summer,Present,Standard,No,12,Credit Card
39.0,Male,T-shirt,25.995737134490334,Mississippi,M,Baby blue,Summer,Present,Express,No,8,Credit Card
25.0,Male,Gloves,21.17176558838977,Connecticut,M,Mauve,Fall,Missing,Standard,No,8,Credit Card
34.0,Female,Boots,24.292742404450436,Nebraska,S,Mauve,Fall,Present,Standard,No,15,Credit Card
21.0,Female,Socks,39.31283600764261,Utah,L,Aubergine,Winter,Present,Standard,No,10,Credit Card
32.0,Male,Sunglasses,34.83102587228916,Maine,M,Turquoise,Summer,Missing,Standard,No,4,Credit Card
27.0,Female,Jeans,27.661422762102795,South Dakota,L,White,Fall,Missing,Standard,No,4,Credit Card
25.0,Female,Scarf,17.765898857926725,Colorado,M,Brick red,Winter,Missing,Standard,No,20,Credit Card
26.0,Female,Running Shoes,25.16031717271561,Pennsylvania,L,Lemon yellow,Fall,Missing,Next Day Air,No,2,Credit Card
34.0,Male,Dress,28.488075941908697,Florida,M,Turquoise,Summer,Missing,Standard,No,5,Credit Card
